,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,class
1344,-510.29077,107.75151,-2.4558778,34.893723,-2.2205415,13.717479,-1.0084922,15.6368065,10.114883,-0.048073642,2.9635,1.0455172,6.3629637,-0.7494844,10.35087,1.8357131,7.5343375,4.3570886,0.44438422,6.54506,-1.5228417,2.3633082,-0.7272548,5.0189524,3.638879,2.28735,2.9229918,-0.24670762,0.69889885,-1.8572483,0.4841249,-0.6232149,1.898555,-1.2019527,-0.8825172,-0.13599038,-3.7083342,-0.37971056,-0.65033937,-0.6164162,-2.3333611,-1.3530984,-1.5769119,-1.323932,-1.2223618,-0.7400427,2.1059437,0.78899276,1.5421909,-0.0051808436,-0.5754365,-0.4335779,0.16227725,-0.17534249,-0.053754274,1.2918141,0.4967434,1.6692297,-0.45684096,-0.4761649,-0.09809819,0.6872345,1.7796832,1.6749691,2.5452309,0.7384066,1.0029513,0.47992995,0.9358001,0.8157262,0.7676092,1.5743701,0.33273637,0.44909048,-0.42325515,-0.06820152,-0.5698511,-0.38191813,0.19083788,0.3280171,0.9749182,-0.46238026,-1.0081352,-0.930883,0.13729256,-0.43556622,-0.3411879,0.10997555,-1.2108897,-1.4854255,-1.7711629,-0.17915967,1.0023866,0.46922538,-0.25963894,-0.16538982,-1.0668774,-1.0961775,0.9361202,0.087951675,-0.46536246,-0.1560742,0.13323554,-0.24845652,-1.2149419,-0.5657172,0.74681574,1.36946,0.57799906,0.5269786,0.7614738,0.7041405,0.16360183,0.46867952,1.5667155,1.2243136,1.0043565,0.46299613,0.5341842,0.37406513,0.117843345,0.94059324,0.8090503,0.3720154,-0.34045228,-0.37759703,-0.06248122,-0.45304158,0.0
1345,-259.1567,83.9444,-4.6195955,34.295315,-12.899713,19.168219,-4.1453385,11.709381,2.664421,-3.2550535,4.959249,-5.260684,8.96626,-0.35268784,5.4458566,-0.636719,0.1517398,1.3343674,1.6732628,1.3352128,-0.28977734,7.4002233,-3.890561,3.5154119,3.760348,-1.3929466,-0.7431615,0.3918725,1.9149824,-3.0447462,-0.51868683,-2.685115,0.5350793,-2.230341,-2.6494217,1.117574,-2.839387,-0.33145386,-0.81158125,0.4187563,-2.093904,-4.0271716,2.0898802,-1.08346,-2.3918922,-0.30142498,-2.906221,0.9070748,-0.58403033,-1.3490944,2.3207772,-0.5061531,1.7822272,1.6809659,-0.931771,-1.4335264,-1.096669,-1.1286595,-0.89633733,1.3222584,2.1956692,2.2755044,-1.0361501,-0.5143982,-0.76320267,0.12692273,1.5213528,-1.5906317,0.16685216,-0.8044809,-1.1795341,-0.39194998,-0.5307722,-0.9421123,-1.7981126,0.59602475,-0.35768175,-0.652998,0.4524733,-0.2415012,-0.64114666,-1.2137151,-1.0719532,-0.57682717,-1.6219213,-2.178309,-0.6006656,-0.8913593,-1.1292921,-0.78779113,-1.1855762,-0.836367,-1.1938186,-1.2357631,-0.88103944,-0.9347846,-0.72583187,-1.259769,-1.0204221,-0.48452017,-1.4206434,-0.22556981,0.843022,0.1651187,0.64467394,0.22235967,-0.68231016,-0.87096596,-0.9250687,-0.26378292,0.50029033,1.7092555,2.695742,1.7626997,1.0847578,0.2572549,-0.25770968,0.39091757,0.29938996,0.76342875,0.5356242,0.43559593,0.56810105,0.26499858,0.7350199,0.2876843,0.26091734,0.33892637,0.0
1346,-523.84784,106.40735,-2.3874257,43.025135,-4.3895917,24.764086,1.4493731,16.64495,7.7388916,-1.8989358,2.5244262,-2.6751547,5.5459604,-3.4520035,8.2424555,-1.6668401,6.408287,3.781786,-0.12744561,6.1122217,-1.0537297,4.6132355,0.73634887,7.2579865,5.1727686,4.8518825,1.8763586,-1.4145851,1.020536,-2.0422447,1.3870999,-1.817218,1.4050173,-0.9777997,-0.50505924,-1.3331852,-5.298821,-1.3590689,-0.7019335,0.49064046,-2.912325,-1.4259313,-0.80697525,-1.0791783,-2.4440892,-0.54993564,3.2439067,0.58403057,0.8509582,-0.6481667,-0.14646551,-0.7585492,-0.09607999,-0.10336638,-0.25921726,1.1794384,0.79924285,1.6229521,-1.1465391,0.20088741,0.6495021,0.10936205,0.71978927,0.5884626,1.2534863,0.2989709,0.19556981,-0.5139924,1.4847549,1.8711193,1.0590183,0.93885636,0.615926,0.7436398,-0.18619904,0.11325124,-0.5573961,-0.17905323,-0.039295852,0.30017978,0.843524,-0.6802819,-1.5387491,-0.8851407,-0.16501433,-0.731944,-0.3842219,-0.13193068,-0.4523377,-1.055305,-1.0640987,-0.9083449,0.31676835,1.248027,-0.15639433,-0.16596757,-1.0176159,-0.5383095,0.5389287,0.020043816,0.04451247,-0.23558599,0.09204037,-0.2198802,-1.0555815,-0.8361454,0.7618544,0.814458,-0.04773134,0.23059839,0.5086158,0.8460844,0.07508217,0.43350688,1.6654856,1.6209525,1.1191736,0.48621625,0.3930715,0.26947352,-0.07891579,0.6238918,1.3540596,0.75352544,0.092086606,-0.48808122,-0.65548253,-0.042953126,0.0
1347,-126.46943,134.74516,-41.35725,61.84995,-38.97202,42.397118,-3.6694877,24.838753,-0.61336714,2.178344,12.665631,-11.129882,16.573372,-5.0361032,12.281791,-6.5342827,8.931379,4.8928103,2.0637946,2.9336424,-6.792166,9.528428,-6.1978736,6.7386513,-2.0553606,3.6096702,2.6407833,-2.1891336,-0.6764719,-4.510514,2.705486,-8.421924,2.0081136,-6.3393893,-4.0440474,-4.813585,-8.820094,-2.4698367,-6.530744,0.035285227,-5.8616843,-2.499321,-5.5494866,-6.5721974,-6.085436,-8.18412,-6.334809,-5.463253,-2.3040903,-3.0850716,2.0648777,-0.9291498,3.2146587,3.378651,0.21534598,-2.3858347,-5.1568947,-2.3447604,-1.9373127,4.767282,4.8495073,5.726125,-1.1398345,-2.3439949,-0.53285164,-1.177434,2.9370964,-3.2776902,-3.8767889,-6.1011972,-2.4627113,1.2251894,0.46809542,-1.5417558,-4.923457,-2.7042751,-2.2010846,0.7955095,-2.3610845,-5.2326965,-5.0143137,-1.7184986,0.75301456,-1.5232408,-3.072146,-2.9064171,1.0172917,-0.38520375,-3.378585,-5.279334,-2.321436,0.5838185,0.1822093,-2.4230392,-3.9827929,0.51793253,1.0708475,-2.260741,-4.9065666,-1.7989552,-1.3439863,-2.461052,-2.9525216,-1.711586,1.6794878,-0.50846976,-3.0449812,-5.4215,-4.4704323,-2.9709902,1.5045134,5.4804645,7.8171678,6.679254,1.7759335,0.64350027,-1.7319542,1.2244419,1.8037808,1.6250887,1.6807312,1.4849639,0.66008383,-1.3564227,0.84557956,-0.83265084,0.8384726,-0.83236784,0.0
1348,-229.14616,117.75869,-6.1509237,36.464928,-4.7783756,10.059349,-2.2645493,7.9429865,-4.9368997,-5.496922,-1.1651793,-11.878476,7.60834,-3.7967882,1.4703411,-1.2267803,-3.8261325,-0.92530954,-1.7493768,1.4646347,-2.583514,3.0926821,-5.4095697,-1.0568464,3.7640254,-3.8143218,-4.008719,-1.2127614,-0.7339547,-5.2192664,-3.2210095,-3.6793232,-1.3920338,-3.538137,-2.2196615,0.8669829,-4.2802453,-1.9133645,-1.2325698,0.7032307,-0.3797724,0.42797682,4.9655266,1.5626676,0.5900538,2.545067,3.443869,3.455777,0.57674414,-0.58274287,3.6250591,2.841554,1.0827247,2.1034572,0.6568528,-0.030952008,0.19470206,0.2737417,-1.2176219,0.4192401,2.0322397,0.34254324,-0.9914515,-1.1362973,-0.83753175,-0.9514434,0.16672753,-1.3275536,-1.3948288,-0.84890866,-2.0498028,-0.69930345,-1.293769,-1.840315,-1.5821034,-1.8034526,-1.3628833,-0.96229213,-0.07424816,-0.50239,-1.0714399,-1.338431,-1.6320341,-0.6526945,-1.4648383,-2.125021,-0.5374186,-0.835133,-1.207892,-0.39383188,-0.37091905,-0.67055917,-0.77950644,-0.6144533,-1.0280752,-0.82333374,-0.18700637,-0.83502775,-0.79413444,-0.30971968,-0.18283156,0.19752367,0.03789669,0.31882906,0.6578229,0.15741357,-0.3004392,-0.34905565,-0.467563,-0.41754308,0.64912796,1.4846668,1.8300823,1.0795488,-0.10203805,-0.41221496,-0.12333952,0.61193126,0.4948444,0.25932154,0.27748644,0.83302426,0.5674248,0.0875788,0.6461124,0.05390276,0.14364362,0.43576556,0.0
1349,-265.19302,117.87445,-7.093404,22.166672,-4.2542696,19.18887,2.3621693,3.4828022,-3.3495834,-0.57030284,3.0263019,-7.2690516,7.42773,0.40644804,3.4372413,-1.8741499,-0.4476843,0.6715772,-1.1705065,2.969871,-0.44114298,3.8459344,-2.95461,2.6638308,2.5406544,-1.9850589,0.34068662,-2.1152577,1.0307989,-0.87901413,-1.7024201,-3.1023343,-0.43918577,-2.657263,-2.9388585,0.754919,-2.7251372,-0.1667153,1.0465724,2.0820947,-1.4753345,-1.8971292,1.5299606,-0.46493968,0.43000358,-0.92860454,-1.2267265,1.00573,1.241469,0.7846942,2.3309782,2.3865087,2.5447564,2.6153183,-0.8196918,-0.75331044,-0.72885484,-1.473976,-0.44497237,1.4639318,2.1429756,0.31956458,-0.41177735,-0.44394016,-0.50077313,-0.2584578,-0.13654214,-1.0565379,-0.75569385,-0.21047004,-1.1793548,-1.4404932,-0.67916995,-0.8592229,-1.6031096,-0.39868727,-0.55661297,-0.6705091,-0.32527217,-1.0232573,-1.1439451,-1.9950612,-1.2921947,-0.77335435,-1.1255193,-0.9659404,-1.3787754,-1.0089657,-0.5381509,-0.57799536,-0.95243406,-0.7769223,-0.84577674,-1.2323465,-1.1342322,-0.7110225,-0.25909922,-1.3255471,-0.8286462,-0.32111353,-0.5329706,0.72266304,0.022589173,0.010025468,0.758432,0.15244998,-0.51318586,-0.5198529,-0.42194286,-0.8064658,0.6900866,2.0940506,2.5988252,2.0438468,0.6790206,0.2892656,0.07139809,0.47689405,0.67589486,0.60069406,0.07991838,0.11607468,0.23461242,0.18184021,0.70157164,0.034478594,-0.044096444,-0.029511021,0.0
1350,-243.30052,116.15413,-17.932318,51.464947,-24.513737,31.03254,0.59318113,22.318644,4.159411,-0.028138693,10.999667,-8.589033,10.659617,-2.2125573,9.16144,-4.1259947,5.8117647,5.4509473,1.7928429,5.798649,-3.246624,6.357091,-2.619105,7.937044,0.20901215,0.7660358,3.808344,-3.263502,-1.7575762,-4.482329,0.43807015,-5.1544943,1.6528811,-3.4894192,-3.958979,-2.431515,-5.292506,-0.759253,-5.523267,-0.7278943,-4.2596164,-3.3633616,-4.868216,-6.99714,-4.3099136,-7.682232,-5.7040386,-4.346419,-2.3314958,-1.2443649,2.3226442,1.1221142,2.8853073,3.5126302,-0.090006284,-1.315299,-5.4058375,-3.4005575,-1.3080739,3.7858145,6.3907666,4.2978363,1.3226128,-0.48470235,0.66391456,2.179043,4.1850305,-0.3594915,-3.2397683,-4.902987,-1.8726807,2.422994,0.5794493,-2.000878,-3.879127,-1.3573234,-0.34127653,0.9667745,-0.90775764,-3.5853186,-2.890574,-1.6907337,0.6513076,-1.7076476,-3.1188812,-2.6778667,-1.0391726,-0.2613564,-3.036899,-3.9055467,-2.0701158,0.35629267,0.4877004,-0.9569445,-2.2408898,-0.4696071,0.5091504,-2.026539,-3.0192525,-2.1226053,-0.8292533,-1.3358213,-1.9302411,0.03490142,2.109817,0.8344667,-2.4235542,-3.5881956,-3.856371,-2.8015597,0.87329584,4.941351,7.504738,5.1700153,1.3718373,-0.2702511,-1.0907258,0.18495978,1.411568,1.4916553,1.4681661,1.6034695,0.101706535,-0.87548345,0.41540077,0.50400454,-0.127769,-1.2785751,0.0
1351,-262.2053,97.42002,-0.13343422,35.918243,-2.268982,11.230421,1.1978816,15.271088,0.9808838,-5.4455776,-2.286699,-9.180815,7.6006103,-1.5919327,3.212206,-0.35796005,-2.3783543,-1.385348,-0.3320135,2.6885567,0.93123144,3.662035,-6.7128763,1.8045381,4.819984,-2.6734772,-2.525119,0.2821228,0.9582593,-4.8135266,-2.146528,-1.9683902,-1.1531299,-3.7175527,-0.95295733,2.3599,-1.78006,-0.01655945,-1.582642,-1.8947842,-5.0038767,-2.680147,2.331394,-2.0986323,-1.4015248,-0.10325704,-0.6015698,1.4960488,-0.03176166,0.23119178,4.2235875,2.6442194,2.7058604,3.3186102,0.13818188,0.007080028,-0.78698343,-2.2479222,-0.4662477,1.2234601,1.2431875,0.147766,-0.7749704,-0.32589516,-1.5957091,-0.709237,-0.16748649,-1.3367331,-0.2334917,-1.6237285,-1.6074458,-0.5299109,-0.16139333,-0.9025641,-1.8768804,-0.8649493,-1.0490395,-0.27414837,0.11516576,-0.56570196,-1.1366991,-1.5493062,-1.759721,-1.4852117,-1.7396593,-2.5476174,-1.1569368,-1.0318241,-1.0427315,-0.58765745,-0.9137051,-0.7737587,-1.3021487,-1.3069332,-1.0354666,-0.48996,-0.22383925,-1.1568812,-1.0430713,-0.14008345,0.16951367,0.056377385,-0.34183148,0.28257346,0.7967178,0.20600615,-0.40761235,-0.27770767,0.13945338,-0.31760997,0.84754634,1.9606205,1.7655419,1.6626934,0.6130282,-0.5112867,-0.49761868,0.32158464,0.32870483,0.062470645,-0.15198281,0.19154225,0.012477696,0.19901969,0.77660394,-0.08491561,0.119484976,-0.3637142,0.0
1352,-280.57867,121.659256,-16.782692,43.760696,-19.175068,29.193668,3.7583842,21.577726,6.1709595,3.742459,13.288407,-7.6272745,13.345335,0.8170211,7.6287065,-3.2517989,3.2339666,7.356537,1.6114156,1.9910748,-5.453687,5.877654,0.4728521,6.3848553,-1.1370074,1.6087769,5.275593,-3.9856026,-2.6465082,-3.8709264,0.82952154,-5.9327655,1.1487249,-1.8745207,-4.178253,-0.54108155,-5.062487,-1.5170428,-3.285005,0.4177718,-4.2447753,-2.0162394,-3.2165322,-7.360216,-3.8913233,-7.422538,-4.232726,-3.6743836,-2.7268221,-1.9315931,1.4478301,2.703215,3.3421702,4.6688137,0.40435508,-1.2210801,-4.1775374,-3.3777447,-0.66915166,5.1439123,7.155978,4.5856857,0.7123817,-1.976913,-0.60640234,0.33292633,4.000903,-0.26460513,-3.8275304,-6.262565,-2.507051,3.4033513,0.32615098,-0.75943005,-5.0887904,-1.463806,1.3804264,0.5985694,-0.32809678,-3.6674147,-1.9767115,-1.530306,0.9587382,-1.2247466,-2.3227,-1.2595214,-0.9619528,0.45907438,-2.9838393,-3.3246698,-1.5302328,1.128825,1.2909191,-0.90746254,-2.0727453,-0.4260742,0.7054607,-1.902578,-2.3932393,-2.7456703,-0.95327747,-0.9945063,-1.0580484,0.53271854,0.8638435,0.93378264,-2.9401398,-4.3712893,-4.393589,-3.1166747,1.2281051,5.7488766,7.7760415,5.1355815,2.4796968,-0.37164763,-1.551147,0.13709423,1.8686527,1.6288791,0.90762305,1.4360416,0.20626539,-1.0548975,0.17134607,0.7206779,-0.75021315,-0.6127418,0.0
1353,-526.5244,107.73989,8.383891,25.26375,6.9630527,20.056538,7.3964562,13.090308,9.484721,2.430431,1.4581015,0.47747734,5.9741426,-1.2023546,6.9824023,1.6003,4.181333,3.3375595,-0.32896823,6.0558558,-0.590985,2.9294794,3.0327353,5.503574,5.8653,4.119435,2.575045,-1.1905458,1.6334822,-0.46147817,0.44953883,-0.027845869,0.48673606,-0.28373298,-2.1961439,-2.3435924,-4.4004836,-1.9040504,-0.8765219,-1.0574942,-3.1511948,-2.3360882,-2.082824,-2.5734117,-1.4528897,-1.1595504,1.6481299,0.49631938,0.33411226,-0.7080257,-2.126224,-0.99778146,0.1969748,0.8352448,0.41824517,1.2797362,0.70999914,1.0086682,-0.23175599,0.23396008,0.07327163,-0.18195805,3.1387582,2.5591059,2.4966683,0.44728792,-0.089652136,1.9021565,1.8592399,2.0035377,1.2695342,0.6057456,-0.19227551,0.8881032,0.7130195,0.03081169,-0.38254154,-0.7994769,0.2701279,0.2569933,0.059788857,-1.3452313,-1.5132293,-0.8609765,-0.2384033,0.4373457,-0.0042645577,-0.30759355,-1.2410102,-1.2484674,-0.56431514,-0.008978298,0.4533869,0.72169346,-0.0030494041,-0.6318028,-1.093039,-0.88394094,0.2656239,-0.6312498,-0.39601156,-0.37828067,-0.39537242,0.25146386,-0.6471807,0.03174343,1.0410297,1.0404471,0.5656294,0.57665473,0.8147889,0.48079747,-0.026458517,0.84598804,2.1067173,1.8040326,1.609021,0.9118083,0.97568154,0.8260136,0.32763052,0.98612905,0.98200136,0.73704886,0.13605529,-0.11605979,0.092626214,0.15358235,0.0
1354,-499.16327,92.38073,-2.6175523,51.59167,-8.446864,24.324842,0.7782238,17.179672,7.507244,-1.7154427,3.9723556,-1.1320734,6.142907,-4.1010814,10.042279,-1.4366862,8.270457,5.466072,-0.85440916,5.1901155,-1.6979916,4.949452,0.8593796,7.0803847,3.1133046,2.8864577,1.6707028,-1.634522,0.4754956,-1.8462877,2.3235378,-2.4796727,0.31841317,-0.6067028,-2.4100971,-2.9115674,-4.217517,-1.6353074,-1.6777352,-0.5095266,-2.400972,-1.5402269,-3.197582,-1.8990982,-2.0356836,-1.2160727,1.8646337,0.48637226,1.5443277,-0.8431646,-0.9450036,-1.1493626,-0.35445416,0.067972556,-0.9638359,0.65492773,0.98260254,0.9003771,-0.5836715,-0.16119316,-0.11255425,0.32519338,0.7762358,1.9626633,2.5631285,-0.4352652,0.029315157,1.1443835,2.179894,2.631317,1.2180707,0.68066543,0.676198,0.48199776,0.6050871,0.6446182,-0.5084457,-0.44500765,-0.30061194,0.23475313,0.66156304,-0.55878407,-0.76505613,-0.7035171,-0.6493311,-0.513919,0.19969061,0.073732615,-1.4987915,-1.5435668,-0.6880517,0.20191589,0.81917536,0.9799774,0.23565435,-0.633413,-0.9316166,-0.2349451,0.64735854,0.116947114,0.056862257,-0.3027664,-0.16801295,-0.418444,-0.861431,0.1310105,0.5792074,0.84492886,0.21140473,0.61385953,1.2300802,1.0259826,0.31370336,0.39451623,1.6995236,1.3208466,1.262639,0.51438797,0.25993162,0.22149463,-0.04284586,1.0574069,1.1327115,0.75187606,0.04951474,-0.1675693,-0.012513974,0.08633375,0.0
1355,-182.77551,116.93891,-22.275167,42.04425,-16.62328,14.1306715,-4.565786,12.039052,-4.059782,-8.775644,-3.432591,-14.522626,7.396642,-3.392177,2.0391765,-3.3561196,-0.5454699,-5.8648005,-2.6513927,3.336003,-3.028972,2.640274,-7.421518,1.0215626,0.21257894,-2.2872574,-4.989781,-4.879953,1.8211362,-3.7543225,-3.3399572,-3.2792044,-0.4895406,-5.043567,-1.1787821,1.6392003,-1.648958,0.75108147,1.9457991,3.710724,-1.01776,3.0547676,7.5276413,3.2675858,-0.39373454,0.23091318,-0.48673475,1.6727339,1.1182002,-1.6546259,3.8902524,0.690009,2.2929041,4.7233343,1.9729716,0.26309827,-1.2188656,0.5392126,-0.9895666,0.6058289,0.94231653,-0.07374355,-1.0577499,-1.3308487,-0.93082917,-0.7416064,-0.14609052,-1.8502977,-0.25241065,-1.1086221,-1.6076891,-0.78529066,-0.88985044,-0.77179223,-2.5131059,-1.3481843,-0.6955233,-0.69110745,0.45486894,-0.23062642,-0.7639223,-0.7646282,-1.0678471,-0.054751277,-1.0684164,-1.5991983,-0.21160714,-0.45715398,-0.55455834,-0.79153895,-0.30399922,0.1344405,-0.39921963,-1.3735343,-0.44931844,-0.08786809,-0.6476397,-0.579589,-0.74891055,0.090979844,-0.52158827,0.26562414,-0.017147582,0.07891782,0.54661053,0.15449844,0.30671865,-0.9968692,0.43617415,-0.61260766,-0.21170014,1.1738805,0.86254185,1.4529815,0.09541379,0.1533369,-0.22275467,0.32071954,0.27422607,-0.11752672,-0.19361469,-0.015071578,0.5050505,-0.15883654,0.40843877,-0.2324258,0.13307127,0.16847222,0.0
1356,-503.9957,93.82515,-1.8268172,36.429016,6.3926644,28.653769,1.0776252,11.668702,9.773653,4.962631,8.93074,-0.46686184,9.064256,3.4351969,10.18576,4.328939,8.186691,5.8720016,0.86568165,1.8583957,-3.1590972,3.1028829,-1.9621378,2.5052767,0.9025877,1.0410285,1.2647662,-4.268553,-1.2611414,-2.6578548,0.68869793,0.35374445,0.61447006,-0.296922,0.053266283,-1.750136,-4.744103,-1.321629,-1.2233801,0.9422947,0.024385212,1.1650853,0.5378323,-2.1163967,-1.8250977,-1.598365,-0.8059957,-1.7599771,1.3948439,2.9979496,1.8290366,-1.2857671,-1.3940223,0.40255135,-0.40981916,1.1490004,2.203981,3.4116824,1.2042261,-0.79525983,-0.75525147,1.148666,3.9855492,3.6691709,4.17042,1.7336687,-0.7286698,-1.3346243,-0.36172205,1.5357169,0.26810652,-0.42172292,0.5809393,1.2937328,-0.38553718,-1.863276,-1.2749159,-0.6061239,-1.1096228,-0.18640137,1.3444924,-0.07756211,-1.8315836,-2.7225251,-1.1341782,-0.89831585,-1.5722754,-0.51831573,0.070310876,0.9476294,-0.73603684,-1.9802808,-1.2747281,-0.7674528,-0.13997439,0.18719436,-0.45853063,-0.38287392,0.9176855,-0.6347183,-1.3880464,-0.55742514,0.60173464,1.0075947,-0.40769237,0.6192768,1.321595,0.024987172,-1.4029402,-1.2480593,1.08962,1.8553013,0.39398542,0.5758097,1.1166764,0.66132474,0.26870298,-0.14133632,1.3890916,1.2101291,0.34009415,0.48320457,0.06417374,0.4928144,-0.042303644,0.022511117,0.46792442,0.12473318,0.0
1357,-269.35645,97.879326,-6.7331414,35.42771,-9.812351,17.251654,-3.9486148,15.903374,1.4366711,-1.3123698,7.054342,-7.7665024,10.897222,-2.343934,1.8517802,-0.6951778,0.1243883,-1.5688244,-2.8563507,2.6630762,-1.5258325,3.6634839,-2.798997,4.7300463,2.6530921,-3.0271604,-0.71380454,-0.7547381,0.1786392,-4.013317,-1.7090086,-3.8934517,-1.4882351,-2.7093222,-1.1633803,0.5153354,-3.903949,-0.2920364,-2.8882596,-0.76121753,-0.82465583,-0.3285414,4.4117613,-0.6094293,0.7396646,0.972659,-0.5011491,2.0533912,-1.7541536,0.107755035,2.6465628,1.2543463,3.1355221,1.1871836,-0.54890317,-0.6798991,-1.1377163,-1.8880408,-0.8414935,1.4047424,1.9196656,1.2415402,-0.7813465,-1.2564263,-2.024143,-0.099621594,0.38729954,-1.1966459,-1.0276861,-2.2800152,-1.2172242,-0.90119946,-1.163578,-1.5119988,-1.9137573,-1.0068406,-0.65667504,-0.5222189,-0.8561686,-0.36690077,-0.8945822,-2.1876216,-1.9960517,-1.145456,-1.4329056,-1.368246,-0.35767496,-0.5543447,-0.7439473,-0.55422056,-0.68981385,-0.8877163,-1.1667334,-1.7560048,-1.1020823,-0.38698965,-0.3926791,-0.51870984,-0.57018435,-0.43602955,-0.24700323,0.686696,0.043568972,0.3325711,1.2493184,0.4141372,-0.39387903,-0.93591493,-0.64695334,-0.52752143,0.3359678,1.5552996,2.4097629,2.0759678,0.5643187,-0.27270022,-0.40886784,0.086544536,0.5237594,0.662912,-0.051809233,0.23806961,0.089763075,0.24890488,0.995038,-0.19525447,-0.12470699,-0.49970922,0.0
1358,-500.7298,120.65469,11.283941,15.63194,1.959529,9.906901,2.9476902,9.161335,6.614932,1.2785662,-0.5820899,-0.81745845,7.9028826,2.7520187,4.9614396,2.7557595,6.132025,3.0540805,-0.11791827,4.813507,-1.6457164,0.64612126,0.41189286,2.6519487,5.64498,3.5330641,1.3749204,0.37863234,1.3360893,-0.37322432,1.1753168,-0.27976733,0.9816937,-0.55364203,-2.4656765,-1.2916028,-4.8339596,-2.4447646,-0.54459834,-0.4107021,-1.0216484,-1.4237902,-1.9028866,-3.1556315,-2.246943,-0.6421439,2.3597548,1.3926746,0.61348975,-0.65104586,-1.7943183,-0.2627872,-0.033725612,0.5365202,-0.1781611,0.061311066,1.0037599,0.95601726,0.1276852,0.31778318,0.46576574,0.4253173,1.7738916,1.6815057,2.0855122,1.1735512,0.5846657,1.0442779,0.89173585,1.1287282,1.3729705,1.6463759,0.83692783,1.5763919,0.68780893,-0.30354056,0.06763803,-0.5388197,0.45418948,0.4821416,0.28650498,-0.6558339,-0.99723595,-0.0030294613,-0.13231073,-0.015846029,0.07369525,0.2638963,-0.6663048,-0.78753155,-0.44710627,-0.55202883,0.45732674,0.26735982,0.163318,-0.19853811,-1.0931628,-0.3103548,0.2895855,0.0593334,-0.081213675,-0.5519428,-0.42164356,-0.12393455,-0.78691876,-0.33800972,0.94528675,0.8955709,0.14788517,0.22532515,0.64728993,0.42738086,-0.13654463,0.33473048,1.5534967,1.3743371,0.7343319,0.45719895,0.60736847,0.71422505,0.28574327,0.72654957,0.93602484,0.61478513,-0.044650737,-0.43986562,0.10468384,-0.17084292,0.0
1359,-281.59747,121.75208,-19.302412,43.93465,-15.829265,30.62422,-1.3578826,20.281239,7.0120063,3.063666,12.517657,-6.6057067,12.718547,-1.3212534,7.1874204,-3.846049,4.516607,4.9918766,-0.56377244,3.633615,-5.296811,5.4710593,-0.04007834,7.2580056,-0.6796853,0.81784666,4.7793384,-3.7286658,-2.3107648,-3.5748808,1.7277807,-5.67617,1.011833,-0.5156512,-2.4113297,-1.1784334,-4.638977,-0.6971371,-3.7880857,0.04647661,-5.3387046,-2.7401915,-4.037427,-7.496606,-3.777543,-6.7281213,-4.144471,-4.7978625,-2.0730267,-1.9202054,1.7535315,2.770743,2.3099303,3.9832773,-0.2536113,-1.2977258,-5.635865,-4.2490606,-0.96610886,3.4952042,5.9314103,4.262227,1.2420254,-2.339065,-0.77021927,0.7430115,3.6266613,-0.22281696,-3.2159185,-4.584409,-1.7053852,3.1260867,0.31772107,-1.1007156,-3.974855,-0.103398755,2.032092,1.0244299,0.059289902,-2.4725015,-1.2817458,-1.4810257,0.49711713,-1.5716661,-2.7192073,-1.9004753,-1.6819215,-0.81309915,-2.957568,-2.981739,-1.9202019,0.3798777,0.16752824,-0.7854301,-1.5557337,-1.4326482,-0.35030147,-1.7398522,-2.0809178,-2.4195151,-1.2706314,-1.1165127,-0.18986364,1.0357476,1.0085107,0.8469281,-2.259873,-3.3823912,-3.6989918,-2.738549,0.8657329,5.416074,7.387886,4.7931223,2.067272,0.01137849,-0.93090105,-0.14933811,1.8675535,1.6754999,1.2255335,1.3614019,-0.17440553,-0.77355766,0.021169636,0.4563819,-0.88256,-0.7781012,0.0
